corpus,layer,feature_id,coef,direction,mean_act,pct_active,selection_rate,mean_cv_coef,sign_agreement
provo,3,21221,-0.0018929513708803292,negative,0.1564493477344513,15.627376425855513,0.4,-0.0010363711591050173,1.0
provo,3,1718,-0.0017479780734742604,negative,0.385202020406723,2.8136882129277567,0.2,-4.092235176659615e-05,1.0
provo,3,20632,-0.001745582207402473,negative,0.244767963886261,2.4714828897338403,0.6,-0.0019326666798816037,1.0
provo,3,8668,-0.001732463403892605,negative,0.0019187586149200797,0.6083650190114068,0.8,-0.0011931145434535301,1.0
provo,3,22699,-0.0017268919334436637,negative,0.1895158588886261,12.395437262357415,0.4,-0.0018885106740520639,1.0
provo,3,20363,0.0016522849583828004,positive,0.009752144105732441,1.2167300380228137,0.4,0.0007958865156520373,1.0
provo,3,9769,-0.0015541333146928194,negative,0.07249085605144501,1.2547528517110267,0.6,-0.0010782581537197937,1.0
provo,3,22491,0.0015431186983956788,positive,0.010556768625974655,1.3688212927756656,0.4,0.00018150188991111098,1.0
provo,3,11907,0.001539309850036619,positive,0.00820688996464014,1.8250950570342206,0.6,0.00024626925336244,1.0
provo,3,938,0.0015263223102801146,positive,0.00824504904448986,1.8250950570342206,0.0,0.0,0.0
provo,3,23404,0.0015144236922038246,positive,0.05464586615562439,6.806083650190114,0.6,0.0007983718433754561,1.0
provo,3,11904,0.0014817072570815174,positive,0.07833918929100037,9.163498098859316,0.8,0.0014236831387677298,1.0
provo,3,18172,0.0014704931796763539,positive,0.06153509393334389,10.988593155893536,0.8,0.000835989918413105,1.0
provo,3,21063,0.0014512501027945082,positive,0.017402425408363342,2.5095057034220534,0.8,0.0003589958167979626,1.0
provo,3,13460,0.0014407049098179745,positive,0.00398393627256155,0.8365019011406843,0.4,0.001442930823600278,1.0
provo,3,9736,0.0014034248504228406,positive,0.016225984320044518,1.064638783269962,0.6,0.0003789737141924802,1.0
provo,3,5977,0.0013868071448006319,positive,0.21691444516181946,2.2813688212927756,0.2,0.001796946637458205,1.0
provo,3,16494,0.0013590713590693499,positive,0.027582701295614243,1.8631178707224332,0.4,0.0005656602690048867,1.0
provo,3,17986,0.0013526918392571018,positive,0.02477242983877659,1.0266159695817492,0.2,0.0007959044244449967,1.0
provo,3,23283,-0.001337965278969734,negative,0.017058243975043297,1.4448669201520912,0.4,-0.00018295168136072724,1.0
provo,3,14518,0.0013273450505384878,positive,0.0019832588732242584,0.494296577946768,0.2,0.001296750885581783,1.0
provo,3,3307,0.0013235673692750887,positive,0.026879992336034775,2.3954372623574147,0.2,0.0005478070520582679,1.0
provo,3,17681,-0.0013136537195574088,negative,0.013803026638925076,1.1406844106463878,0.4,-0.0004837115095772027,1.0
provo,3,16796,0.0013102587747430845,positive,0.009952225722372532,0.6083650190114068,0.2,8.208730894110083e-05,1.0
provo,3,23099,0.00130709945618499,positive,0.1478474885225296,0.7984790874524715,0.4,0.0005588045347229675,1.0
provo,3,11280,0.0012774757378616742,positive,0.012873474508523941,0.7224334600760456,0.4,0.00010455477182625848,1.0
provo,3,21654,-0.0012310088684936488,negative,0.02476709522306919,0.7984790874524715,0.6,-0.0005402190969354437,1.0
provo,3,12935,-0.0012229320507805566,negative,0.08951259404420853,8.745247148288973,0.2,-0.0005704537975869945,1.0
provo,3,11900,-0.0012148065082060976,negative,0.004148365929722786,0.8745247148288974,0.0,0.0,0.0
provo,3,16906,0.0012087538469470723,positive,0.028127767145633698,2.319391634980988,0.4,0.0008158597422732603,1.0
provo,3,7447,0.0011385193802916438,positive,0.0588291697204113,0.6083650190114068,0.4,0.0002754177322456744,1.0
provo,3,21695,0.0011173541781218871,positive,0.005079727154225111,0.6083650190114068,0.4,0.00033631462837239534,1.0
provo,3,24003,0.0011151200324318314,positive,0.009583679959177971,1.2547528517110267,0.6,0.0011055495233859081,1.0
provo,3,9997,0.0011092839287256363,positive,0.011143426410853863,0.494296577946768,0.0,0.0,0.0
provo,3,10840,0.0010927678426526479,positive,0.009297975338995457,1.0266159695817492,0.0,0.0,0.0
provo,3,15404,0.0010676856624066951,positive,0.14487579464912415,7.566539923954372,0.2,4.5502445990334865e-05,1.0
provo,3,18737,0.001054571077251688,positive,0.01047804020345211,1.4828897338403042,0.4,0.0016159950165718813,1.0
provo,3,21363,-0.0010246100436632148,negative,0.07910726964473724,4.486692015209125,0.2,-0.0002772340160369569,1.0
provo,3,21024,-0.0009814958464602027,negative,0.013585680164396763,1.4448669201520912,0.4,-0.0009127512115143616,1.0
provo,3,13280,-0.0009391654698104227,negative,0.1065085306763649,0.532319391634981,0.0,0.0,0.0
provo,3,23189,-0.0009391552048092347,negative,0.09500886499881744,4.144486692015209,0.4,-0.0006371400825181966,1.0
provo,3,16597,-0.0009368566616693033,negative,0.03924525901675224,0.9125475285171103,0.4,-0.0002901796751030842,1.0
provo,3,1279,-0.0009243280051995477,negative,0.002959304489195347,0.6083650190114068,0.4,-0.0001918506891617764,1.0
provo,3,8235,0.0009203771054812187,positive,0.008746430277824402,0.5703422053231939,0.0,0.0,0.0
provo,3,10903,-0.0008996091365175344,negative,0.005383482668548822,0.8745247148288974,0.0,0.0,0.0
provo,3,14821,0.0008860900915738227,positive,0.05850260332226753,9.695817490494296,0.2,0.0012191575153631135,1.0
provo,3,15888,-0.0008780797067263037,negative,0.020900148898363113,1.7110266159695817,0.0,0.0,0.0
provo,3,11083,0.000856881822595364,positive,0.009857028722763062,1.1787072243346008,0.0,0.0,0.0
provo,3,3737,-0.0008323467118369952,negative,0.02099732868373394,1.8631178707224332,0.4,-0.0004710757709023562,1.0
provo,3,23507,0.0008280597556505114,positive,0.00700643565505743,0.8365019011406843,0.2,0.0008496934912913981,1.0
provo,3,14155,0.0008258676318783585,positive,0.016909584403038025,1.064638783269962,0.4,0.0007865718830888475,1.0
provo,3,12749,0.00079958873206128,positive,0.14990654587745667,7.984790874524715,0.4,0.000506273098526095,1.0
provo,3,21855,0.0007897259118612031,positive,0.04143543541431427,2.2433460076045626,0.0,0.0,0.0
provo,3,2809,0.0007869098709928891,positive,0.04429212585091591,2.0532319391634983,0.2,7.69826234121425e-06,1.0
provo,3,264,-0.0007683352791957971,negative,0.021956250071525574,0.6844106463878328,0.2,-0.00033119803649901464,1.0
provo,3,5388,-0.0007565918582574471,negative,0.014102471992373466,3.6121673003802277,0.4,-0.0005500512363328423,1.0
provo,3,17345,0.0007545321029688277,positive,0.09944450855255127,1.2167300380228137,0.4,0.00032512218756475903,1.0
provo,3,18784,-0.0007438350870677714,negative,0.01923631876707077,1.1026615969581748,0.4,-0.0005579055927492332,1.0
provo,3,10941,-0.000692113370446523,negative,0.031123630702495575,3.574144486692015,0.0,0.0,0.0
provo,3,12518,-0.0006909287326722684,negative,0.02053206041455269,0.7604562737642585,0.0,0.0,0.0
provo,3,8493,-0.00067796445525491,negative,0.009023142978549004,0.6844106463878328,0.2,-6.895060528789653e-05,1.0
provo,3,11155,-0.0006735381724990208,negative,0.023631971329450607,2.2053231939163496,0.2,-0.0013682741812092447,1.0
provo,3,6099,0.0006395642057475846,positive,0.04688646271824837,7.338403041825095,0.2,0.0009782724699105398,1.0
provo,3,21434,0.0006181198777186949,positive,0.10236640274524689,0.9505703422053232,0.0,0.0,0.0
provo,3,17312,-0.0006147302046223672,negative,0.0020672010723501444,0.532319391634981,0.0,0.0,0.0
provo,3,22964,-0.0006041807821587918,negative,0.006291051395237446,0.7984790874524715,0.2,-0.001999482870064242,1.0
provo,3,6932,0.0006006274207514197,positive,0.01193513348698616,1.7110266159695817,0.2,0.00048483779110175854,1.0
provo,3,8263,-0.0005833916380091979,negative,0.0033821039833128452,0.6463878326996197,0.2,-0.000252748949901868,1.0
provo,3,839,-0.0005829675541537087,negative,0.0006928769289515913,0.6463878326996197,0.0,0.0,0.0
provo,3,12244,0.000578648612620115,positive,0.005715735722333193,1.596958174904943,0.2,0.000613308022345959,1.0
provo,3,16133,-0.0005765474198900643,negative,0.002613467164337635,0.532319391634981,0.0,0.0,0.0
provo,3,17255,-0.0005676843803039067,negative,0.028747234493494034,1.2547528517110267,0.0,0.0,0.0
provo,3,13759,-0.0005288139085101756,negative,0.004274420440196991,1.2927756653992395,0.2,-0.00035966621101029536,1.0
provo,3,24078,0.0005175610821358167,positive,0.017643088474869728,0.5703422053231939,0.2,0.0003950961352468936,1.0
provo,3,2332,-0.000502688219787925,negative,0.020071452483534813,0.494296577946768,0.2,-0.000597004217041487,1.0
provo,3,14512,-0.0004934257367702887,negative,0.002236008644104004,0.494296577946768,0.4,-0.0007525194327586004,1.0
provo,3,1418,0.0004931227613338093,positive,0.051272373646497726,9.467680608365018,0.2,8.495824019094355e-05,1.0
provo,3,2067,-0.00047450209584457714,negative,0.011292165145277977,1.2547528517110267,0.2,-0.0005246139595882434,1.0
provo,3,20199,-0.0004674213029136675,negative,0.12002208083868027,15.019011406844108,0.2,-0.0009691017496223476,1.0
provo,3,3912,0.0004580530310706173,positive,0.010077961720526218,1.2167300380228137,0.2,0.0001416277067617956,1.0
provo,3,12399,0.0004446528956558171,positive,0.03762990981340408,0.7604562737642585,0.0,0.0,0.0
provo,3,19303,0.00042925304901253957,positive,0.14141309261322021,18.09885931558935,0.2,0.0006484539531960002,1.0
provo,3,11592,-0.00042504834052893147,negative,0.006762802600860596,0.6844106463878328,0.0,0.0,0.0
provo,3,7887,-0.0004228752232457332,negative,0.09654618799686432,11.863117870722434,0.0,0.0,0.0
provo,3,1642,0.0004049310850965636,positive,0.13896256685256958,0.6844106463878328,0.4,9.186384396672017e-05,1.0
